NMT;anio;mes;dia;tipo;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99
31;2020;1;31;N;52,6;65,7;52,0;46,1;42,2;40,3
47;2020;1;31;N;48,7;61,2;49,7;41,5;37,7;36,5
48;2020;1;31;N;60,8;69,5;63,7;58,9;52,1;47,1
50;2020;1;31;N;61,7;68,2;64,6;59,2;53,2;49,4
54;2020;1;31;N;53,3;63,4;57,5;46,4;37,9;36,2
55;2020;1;31;N;51,7;62,7;53,1;45,5;40,8;39,4
86;2020;1;31;N;49,9;62,3;51,6;42,2;37,5;36,1
1;2020;2;1;T;67,0;72,9;70,3;64,7;58,4;54,1
2;2020;2;1;T;68,8;74,8;70,4;67,5;62,6;58,5
3;2020;2;1;T;61,7;70,5;64,0;59,2;55,0;49,5
5;2020;2;1;T;59,1;65,8;62,4;57,7;47,7;42,1
6;2020;2;1;T;70,0;76,6;73,2;67,1;62,4;56,8
8;2020;2;1;T;65,8;72,1;68,2;63,7;58,8;51,8
10;2020;2;1;T;63,3;71,8;67,0;60,2;52,3;47,2
11;2020;2;1;T;66,4;72,6;69,4;64,9;56,3;47,7
12;2020;2;1;T;62,0;70,0;63,7;59,6;54,2;49,1
13;2020;2;1;T;54,6;63,4;57,7;51,7;41,5;37,1
14;2020;2;1;T;63,1;68,9;65,0;62,3;57,1;52,2
16;2020;2;1;T;60,3;67,0;64,1;58,4;46,1;39,1
17;2020;2;1;T;56,9;66,3;59,5;53,1;41,4;36,6
18;2020;2;1;T;56,9;67,4;59,4;52,1;41,3;40,1
19;2020;2;1;T;60,7;66,9;61,7;55,5;47,7;42,9
20;2020;2;1;T;58,5;66,9;61,5;55,8;46,6;40,4
24;2020;2;1;T;48,2;56,6;51,6;44,1;40,3;39,2
25;2020;2;1;T;65,5;69,0;67,5;65,5;60,4;53,9
26;2020;2;1;T;59,4;67,3;63,3;56,9;51,0;45,1
27;2020;2;1;T;59,4;70,7;63,4;49,5;38,7;34,0
28;2020;2;1;T;66,9;75,0;71,3;61,9;45,0;39,5
29;2020;2;1;T;55,8;64,1;59,3;49,8;35,9;32,8
30;2020;2;1;T;58,0;65,7;61,3;55,6;44,3;41,3
31;2020;2;1;T;62,2;72,3;67,1;54,6;45,9;43,8
47;2020;2;1;T;50,9;60,8;53,2;46,6;40,4;37,3
48;2020;2;1;T;62,1;68,1;64,9;61,4;55,7;50,3
50;2020;2;1;T;65,0;71,0;66,5;63,1;58,6;54,3
54;2020;2;1;T;59,2;66,3;62,8;57,7;43,4;36,7
55;2020;2;1;T;54,4;63,3;56,9;49,4;43,5;39,4
86;2020;2;1;T;55,7;65,4;59,1;51,7;41,8;38,7
1;2020;2;1;D;67,1;72,9;70,5;64,9;58,3;54,3
2;2020;2;1;D;69,1;74,6;70,6;68,0;63,6;59,7
3;2020;2;1;D;61,1;70,3;63,8;58,5;53,0;48,6
5;2020;2;1;D;60,2;66,4;62,9;59,1;54,3;47,5
6;2020;2;1;D;70,4;77,3;73,5;67,5;62,7;56,5
8;2020;2;1;D;65,5;72,2;68,0;63,9;59,9;53,1
10;2020;2;1;D;64,2;72,1;68,0;61,6;55,8;50,1
11;2020;2;1;D;67,1;73,3;69,9;66,1;59,4;51,6
12;2020;2;1;D;62,5;70,2;64,1;60,6;56,4;52,0
13;2020;2;1;D;55,8;64,7;58,6;53,4;47,1;42,1
14;2020;2;1;D;63,8;69,4;65,4;62,9;60,3;57,5
16;2020;2;1;D;61,0;67,1;64,5;59,7;50,6;43,9
17;2020;2;1;D;57,8;65,4;59,7;54,8;49,4;45,0
18;2020;2;1;D;57,9;67,8;60,8;54,3;47,1;41,4
19;2020;2;1;D;62,5;67,6;62,5;57,2;52,4;49,0
20;2020;2;1;D;59,8;67,4;62,2;57,4;52,5;46,5
24;2020;2;1;D;50,4;57,8;53,1;48,7;42,8;41,3
25;2020;2;1;D;66,3;69,5;67,8;66,1;64,0;61,2
26;2020;2;1;D;60,6;67,7;64,2;58,1;55,4;53,7
27;2020;2;1;D;60,5;71,1;64,8;52,1;46,4;43,7
28;2020;2;1;D;68,6;75,6;72,4;65,7;54,6;46,9
29;2020;2;1;D;57,6;64,7;60,3;52,4;45,6;37,0
30;2020;2;1;D;59,4;66,7;62,0;57,6;52,0;48,5
31;2020;2;1;D;63,6;72,9;68,5;57,1;51,7;48,5
47;2020;2;1;D;52,1;61,9;54,3;48,5;44,5;42,4
48;2020;2;1;D;62,4;68,3;65,1;61,7;56,2;50,5
50;2020;2;1;D;65,6;72,0;66,8;63,7;60,2;57,1
54;2020;2;1;D;60,3;66,6;63,5;59,3;53,0;45,2
55;2020;2;1;D;55,6;63,7;58,0;51,2;46,7;44,3
86;2020;2;1;D;56,9;65,8;60,2;54,1;48,4;44,3
1;2020;2;1;E;67,8;74,7;70,4;65,8;60,2;57,9
2;2020;2;1;E;69,9;76,8;70,7;68,2;65,2;62,2
3;2020;2;1;E;63,1;70,2;64,4;61,1;58,7;57,0
5;2020;2;1;E;60,5;66,3;63,1;59,4;55,4;51,9
6;2020;2;1;E;71,3;77,8;73,7;69,0;64,8;62,3
8;2020;2;1;E;67,3;74,2;68,3;64,2;61,4;58,3
10;2020;2;1;E;64,0;72,1;67,5;61,6;56,9;53,1
11;2020;2;1;E;67,3;72,5;69,3;66,1;60,9;56,5
12;2020;2;1;E;63,7;73,4;64,4;60,9;57,6;55,4
13;2020;2;1;E;55,6;63,4;57,8;53,1;48,7;45,3
14;2020;2;1;E;64,5;70,6;65,7;63,4;61,2;58,8
16;2020;2;1;E;61,5;67,7;64,8;60,3;53,1;47,0
17;2020;2;1;E;59,7;68,4;63,2;56,9;51,1;46,6
18;2020;2;1;E;59,0;70,4;59,9;54,2;49,3;45,9
19;2020;2;1;E;58,8;67,2;62,0;56,3;51,6;48,5
20;2020;2;1;E;59,4;68,5;62,0;56,7;51,7;48,4
24;2020;2;1;E;45,5;52,8;48,0;43,7;41,8;40,4
25;2020;2;1;E;66,4;69,2;67,7;66,2;64,4;62,9
26;2020;2;1;E;59,4;66,6;62,9;57,3;54,8;53,1
27;2020;2;1;E;60,1;71,0;64,6;50,6;45,4;43,1
28;2020;2;1;E;66,9;74,4;70,9;63,2;54,2;49,5
29;2020;2;1;E;55,7;64,0;59,9;51,6;44,5;38,3
30;2020;2;1;E;58,9;65,3;61,6;57,8;52,0;46,5
31;2020;2;1;E;63,8;72,3;68,4;59,1;51,3;47,0
47;2020;2;1;E;50,8;60,8;53,5;46,9;43,9;42,0
48;2020;2;1;E;62,7;67,9;65,4;62,2;56,2;53,3
50;2020;2;1;E;65,7;71,8;67,0;64,1;60,9;58,2
54;2020;2;1;E;60,6;66,8;63,4;59,7;55,4;50,6
55;2020;2;1;E;54,7;63,6;57,0;50,2;46,4;44,2
86;2020;2;1;E;56,7;66,3;59,7;52,8;46,6;41,0
1;2020;2;1;N;66,4;72,5;70,0;64,1;57,7;53,6
2;2020;2;1;N;67,7;74,0;69,7;66,0;60,9;57,6
3;2020;2;1;N;61,7;70,7;64,1;59,1;55,9;53,0
5;2020;2;1;N;54,7;62,9;58,3;51,2;43,9;41,1
6;2020;2;1;N;68,2;74,9;72,0;66,0;61,0;55,5
8;2020;2;1;N;65,3;71,9;68,4;62,9;56,6;50,3
10;2020;2;1;N;61,2;70,4;64,5;56,0;49,5;45,8
11;2020;2;1;N;64,4;71,3;67,9;61,4;52,2;45,4
12;2020;2;1;N;62,9;66,9;61,3;56,9;51,5;47,5
13;2020;2;1;N;50,4;60,3;54,4;45,0;38,5;36,2
14;2020;2;1;N;60,8;66,7;63,5;59,4;54,3;50,8
16;2020;2;1;N;57,9;66,1;62,3;53,6;41,4;37,9
17;2020;2;1;N;49,6;58,8;52,5;43,9;38,0;36,1
18;2020;2;1;N;52,1;62,9;55,9;43,2;40,4;40,0
19;2020;2;1;N;55,4;64,7;58,3;50,4;44,8;41,7
20;2020;2;1;N;54,2;64,3;57,5;49,8;42,3;39,6
24;2020;2;1;N;41,9;49,1;43,6;41,0;39,6;39,1
25;2020;2;1;N;63,2;67,9;65,9;62,6;57,0;50,9
26;2020;2;1;N;56,8;66,4;60,0;54,1;47,2;43,7
27;2020;2;1;N;55,6;69,0;54,5;41,8;35,6;33,2
28;2020;2;1;N;61,4;72,4;65,7;50,9;41,0;38,9
29;2020;2;1;N;50,1;62,4;52,4;41,1;33,5;32,3
30;2020;2;1;N;53,0;63,5;56,3;46,4;42,4;40,7
31;2020;2;1;N;54,6;68,0;52,3;46,9;44,6;43,2
47;2020;2;1;N;48,5;59,4;49,2;41,9;38,3;36,6
48;2020;2;1;N;61,4;68,1;64,0;60,5;54,8;49,7
50;2020;2;1;N;63,6;68,5;65,5;61,2;56,5;53,0
54;2020;2;1;N;55,0;65,0;59,0;49,0;38,6;35,5
55;2020;2;1;N;51,6;62,4;52,4;45,5;40,5;39,0
86;2020;2;1;N;52,1;63,5;53,8;43,8;40,1;38,0
1;2020;2;2;T;66,0;72,3;69,9;62,7;56,3;51,8
2;2020;2;2;T;67,2;73,0;69,5;65,5;61,2;57,5
3;2020;2;2;T;61,1;69,7;63,2;57,8;52,7;49,4
5;2020;2;2;T;59,6;66,3;61,8;56,6;46,8;41,4
6;2020;2;2;T;68,9;75,8;72,6;66,2;60,5;54,8
8;2020;2;2;T;65,1;71,9;67,9;63,0;57,1;49,0
10;2020;2;2;T;62,7;71,4;66,4;58,9;50,8;45,8
11;2020;2;2;T;65,2;71,6;68,6;63,2;53,8;45,5
12;2020;2;2;T;60,8;68,6;62,6;58,3;52,7;47,3
13;2020;2;2;T;55,8;63,8;57,2;50,0;38,9;34,6
14;2020;2;2;T;62,0;67,9;64,3;60,9;55,3;50,6
16;2020;2;2;T;59,4;66,8;63,5;56,7;42,7;35,7
17;2020;2;2;T;55,2;65,5;57,7;49,8;37,2;32,6
18;2020;2;2;T;56,5;67,9;58,4;49,7;39,4;37,6
19;2020;2;2;T;58,0;65,9;60,6;53,5;45,3;40,3
20;2020;2;2;T;58,3;66,3;60,7;54,8;45,0;39,7
24;2020;2;2;T;47,6;56,5;51,3;42,5;39,7;39,1
25;2020;2;2;T;65,7;69,7;68,2;65,7;59,2;52,7
26;2020;2;2;T;59,3;66,8;63,0;57,0;49,9;43,0
27;2020;2;2;T;59,3;70,8;63,0;49,5;39,9;34,7
28;2020;2;2;T;66,0;74,8;70,3;59,9;41,2;36,3
29;2020;2;2;T;54,8;64,1;59,5;49,2;36,2;33,3
30;2020;2;2;T;56,9;64,9;60,6;53,7;39,3;35,6
31;2020;2;2;T;61,2;72,0;66,2;50,2;40,6;38,1
47;2020;2;2;T;51,4;61,8;52,4;44,6;36,6;34,3
48;2020;2;2;T;61,0;66,6;63,7;60,3;54,0;48,1
50;2020;2;2;T;63,9;69,5;65,7;61,9;56,7;52,5
54;2020;2;2;T;58,0;65,4;61,7;55,8;39,6;35,2
55;2020;2;2;T;53,1;62,4;55,6;48,0;41,7;38,3
86;2020;2;2;T;54,1;64,7;57,4;47,2;37,5;35,3
1;2020;2;2;D;65,7;72,1;69,6;62,0;55,8;51,2
2;2020;2;2;D;66,7;72,8;69,0;64,7;61,0;57,4
3;2020;2;2;D;60,7;68,6;62,1;56,5;51,7;49,0
5;2020;2;2;D;61,2;67,7;62,6;58,3;52,6;45,1
6;2020;2;2;D;69,1;76,0;73,0;66,4;60,1;54,4
8;2020;2;2;D;65,2;72,1;67,8;63,2;57,7;49,3
10;2020;2;2;D;63,6;71,8;67,2;60,4;53,9;47,3
11;2020;2;2;D;66,0;72,0;69,1;64,4;56,4;47,1
12;2020;2;2;D;61,4;69,3;63,0;59,1;54,1;49,4
13;2020;2;2;D;57,8;65,2;58,4;51,8;43,0;36,2
14;2020;2;2;D;62,7;68,5;64,7;61,7;57,5;53,8
16;2020;2;2;D;60,2;67,0;64,0;58,2;46,9;38,9
17;2020;2;2;D;56,3;66,2;58,6;52,3;44,6;36,6
18;2020;2;2;D;58,4;70,2;60,0;52,3;44,1;38,6
19;2020;2;2;D;58,0;66,5;61,4;55,0;48,8;43,7
20;2020;2;2;D;59,4;66,7;61,6;56,5;50,1;42,5
24;2020;2;2;D;49,9;58,0;52,9;48,0;41,4;40,2
25;2020;2;2;D;66,7;69,9;68,6;66,7;62,7;58,2
26;2020;2;2;D;60,4;67,3;63,9;58,1;55,2;52,9
27;2020;2;2;D;60,5;71,5;64,8;51,4;45,4;42,4
28;2020;2;2;D;67,6;75,4;71,7;64,0;51,4;38,6
29;2020;2;2;D;56,2;64,4;60,4;52,7;45,1;37,5
30;2020;2;2;D;58,3;65,3;61,4;56,5;48,6;40,2
31;2020;2;2;D;62,8;72,7;68,0;54,7;44,6;41,0
47;2020;2;2;D;52,0;61,7;53,6;46,8;41,2;35,8
48;2020;2;2;D;61,1;66,5;63,8;60,4;54,1;48,1
50;2020;2;2;D;64,4;70,3;66,0;62,5;58,0;54,1
54;2020;2;2;D;58,9;65,5;62,3;57,8;47,1;36,8
55;2020;2;2;D;54,0;62,9;56,7;49,3;44,4;41,3
86;2020;2;2;D;55,5;65,5;58,6;49,8;42,4;36,4
1;2020;2;2;E;66,9;73,0;70,3;65,2;58,8;55,4
2;2020;2;2;E;68,3;73,6;70,1;67,4;63,5;60,2
3;2020;2;2;E;59,6;68,2;61,9;57,3;53,9;51,3
5;2020;2;2;E;59,8;66,4;62,4;58,3;54,0;50,2
6;2020;2;2;E;69,4;75,9;73,0;66,9;62,8;57,5
8;2020;2;2;E;65,4;72,8;68,0;63,1;58,8;53,9
10;2020;2;2;E;63,8;71,8;67,3;60,5;55,2;50,0
11;2020;2;2;E;65,7;71,0;68,8;64,7;58,5;53,2
12;2020;2;2;E;61,7;69,8;63,0;59,5;56,0;53,1
13;2020;2;2;E;55,2;63,9;57,6;52,3;47,0;42,6
14;2020;2;2;E;62,7;68,4;64,4;61,7;58,4;56,0
16;2020;2;2;E;60,4;66,9;63,9;58,6;48,3;41,3
17;2020;2;2;E;57,6;68,5;60,4;52,3;44,9;41,0
18;2020;2;2;E;56,2;65,5;59,0;52,8;44,8;40,7
19;2020;2;2;E;62,7;66,5;61,6;55,4;50,5;46,5
20;2020;2;2;E;59,8;68,7;61,7;55,8;49,8;45,2
24;2020;2;2;E;43,8;51,9;46,1;42,2;40,9;40,0
25;2020;2;2;E;66,9;69,7;68,2;66,6;64,7;62,3
26;2020;2;2;E;60,1;66,9;63,5;57,9;55,4;53,3
27;2020;2;2;E;59,7;70,5;63,9;51,5;46,0;42,3
28;2020;2;2;E;66,3;74,4;69,6;61,2;50,6;43,2
29;2020;2;2;E;55,6;64,9;60,4;50,0;41,2;36,0
30;2020;2;2;E;57,3;65,2;60,7;54,9;46,0;42,3
31;2020;2;2;E;62,4;72,1;67,5;54,8;45,5;43,1
47;2020;2;2;E;54,8;69,1;53,7;45,4;40,4;37,6
48;2020;2;2;E;61,5;65,8;63,7;61,4;57,2;53,8
50;2020;2;2;E;65,4;70,5;66,2;63,2;59,6;56,4
54;2020;2;2;E;59,9;66,7;62,7;58,2;53,0;47,5
55;2020;2;2;E;53,9;63,3;56,3;49,1;45,1;42,7
86;2020;2;2;E;54,5;64,8;58,4;48,7;40,5;37,3
1;2020;2;2;N;66,0;72,1;69,9;62,4;57,0;52,3
2;2020;2;2;N;67,4;74,5;69,6;65,8;60,9;57,4
3;2020;2;2;N;62,3;71,0;64,8;59,8;56,2;53,2
5;2020;2;2;N;54,3;63,5;58,1;50,8;43,5;40,5
6;2020;2;2;N;68,3;74,9;71,9;65,7;60,3;54,5
8;2020;2;2;N;64,8;71,6;68,1;62,7;56,0;48,1
10;2020;2;2;N;59,8;69,6;63,8;55,3;48,5;45,1
11;2020;2;2;N;63,4;70,9;67,1;60,2;50,5;43,9
12;2020;2;2;N;58,6;65,7;61,0;56,4;50,6;45,6
13;2020;2;2;N;50,3;59,7;53,9;44,5;36,4;34,1
14;2020;2;2;N;60,3;66,6;62,9;58,4;52,9;49,2
16;2020;2;2;N;57,2;65,7;61,8;52,5;38,5;34,5
17;2020;2;2;N;47,6;57,3;51,5;41,5;34,0;32,1
18;2020;2;2;N;50,4;60,1;52,1;42,0;38,3;37,2
19;2020;2;2;N;57,1;64,0;58,3;49,8;42,9;38,6
20;2020;2;2;N;54,7;63,9;56,9;48,9;41,8;38,8
24;2020;2;2;N;41,3;49,5;42,0;40,2;39,2;39,0
25;2020;2;2;N;62,7;67,8;65,7;61,8;56,1;49,4
26;2020;2;2;N;55,6;65,5;58,8;52,8;45,7;41,3
27;2020;2;2;N;55,7;68,7;56,6;43,9;36,4;33,7
28;2020;2;2;N;60,5;71,4;64,7;49,6;37,5;35,9
29;2020;2;2;N;50,0;62,0;52,4;40,8;34,0;33,1
30;2020;2;2;N;52,7;63,6;56,1;43,9;36,7;35,1
31;2020;2;2;N;53,5;66,9;52,6;42,5;39,1;37,5
47;2020;2;2;N;45,2;55,7;47,5;38,9;35,2;34,0
48;2020;2;2;N;60,6;67,3;63,3;59,8;52,9;47,5
50;2020;2;2;N;62,1;68,6;64,7;60,1;55,0;51,2
54;2020;2;2;N;54,2;63,5;58,0;47,8;36,4;34,5
55;2020;2;2;N;51,2;61,1;52,2;44,8;39,5;37,8
86;2020;2;2;N;50,5;61,7;53,0;41,6;36,1;35,1
1;2020;2;3;T;67,1;73,4;70,5;64,7;55,8;47,8
2;2020;2;3;T;69,0;75,3;70,9;67,5;59,4;53,0
3;2020;2;3;T;61,1;71,1;64,0;57,8;51,6;48,5
5;2020;2;3;T;59,9;66,5;62,7;58,3;45,3;41,4
6;2020;2;3;T;70,6;77,6;74,1;67,4;58,1;49,0
8;2020;2;3;T;66,2;72,8;69,0;64,1;54,8;44,2
10;2020;2;3;T;65,2;73,3;68,6;60,9;47,2;42,5
11;2020;2;3;T;67,2;73,4;70,2;66,1;45,9;38,2
12;2020;2;3;T;62,6;70,4;64,3;60,2;50,6;45,3
13;2020;2;3;T;61,5;70,5;65,8;54,4;39,0;35,1
14;2020;2;3;T;63,6;70,4;65,8;62,4;54,2;47,1
16;2020;2;3;T;60,6;66,9;64,4;59,1;40,2;33,2
17;2020;2;3;T;55,3;64,5;58,4;52,1;36,9;32,6
18;2020;2;3;T;55,8;66,2;58,6;50,8;39,4;38,1
19;2020;2;3;T;58,9;67,1;62,1;56,0;42,2;33,6
20;2020;2;3;T;59,3;67,2;62,3;56,7;41,8;37,7
24;2020;2;3;T;45,6;54,2;48,3;43,8;39,9;39,1
25;2020;2;3;T;66,6;70,9;68,9;66,7;57,7;46,9
26;2020;2;3;T;60,7;67,5;64,4;58,6;48,6;40,0
27;2020;2;3;T;61,0;71,5;65,5;53,6;40,0;33,0
28;2020;2;3;T;68,0;75,4;72,2;63,8;38,1;35,6
29;2020;2;3;T;56,7;66,3;61,4;50,9;34,0;33,1
30;2020;2;3;T;59,1;66,5;62,6;57,1;43,3;39,3
31;2020;2;3;T;61,7;71,9;66,6;53,3;39,3;36,7
47;2020;2;3;T;53,9;65,8;54,5;48,0;36,4;33,8
48;2020;2;3;T;62,9;70,2;66,1;61,1;52,0;44,3
50;2020;2;3;T;65,8;71,8;67,1;63,7;55,4;50,3
54;2020;2;3;T;59,8;66,7;63,4;58,3;39,1;35,6
55;2020;2;3;T;55,4;64,0;59,0;51,4;41,9;37,9
86;2020;2;3;T;56,8;66,5;60,8;52,2;38,0;35,2
1;2020;2;3;D;68,3;75,0;71,0;66,7;61,1;58,6
2;2020;2;3;D;70,4;76,7;71,6;68,7;65,3;62,5
3;2020;2;3;D;62,6;72,0;65,2;60,1;54,8;50,3
5;2020;2;3;D;61,7;67,5;63,5;60,2;57,0;54,1
6;2020;2;3;D;72,3;78,3;74,9;70,5;65,4;63,3
8;2020;2;3;D;67,7;73,7;69,8;65,5;62,3;59,8
10;2020;2;3;D;67,0;73,9;69,9;63,4;58,1;54,2
11;2020;2;3;D;68,9;74,2;70,9;68,2;64,1;59,7
12;2020;2;3;D;64,2;72,6;65,1;61,9;58,7;56,3
13;2020;2;3;D;64,3;71,1;67,4;62,8;52,3;46,6
14;2020;2;3;D;64,9;71,3;66,4;63,6;61,1;58,9
16;2020;2;3;D;62,1;67,4;64,9;61,4;54,9;47,7
17;2020;2;3;D;56,6;64,7;58,9;54,2;49,7;45,3
18;2020;2;3;D;57,6;67,4;60,3;54,2;48,5;44,3
19;2020;2;3;D;60,2;68,1;63,1;58,1;53,7;51,2
20;2020;2;3;D;60,8;68,0;63,3;59,0;55,4;52,0
24;2020;2;3;D;46,7;54,6;49,1;45,1;42,4;40,6
25;2020;2;3;D;68,0;71,6;69,5;67,7;66,1;64,5
26;2020;2;3;D;62,2;68,0;65,1;60,7;57,2;55,3
27;2020;2;3;D;62,6;72,2;67,1;56,1;50,8;47,2
28;2020;2;3;D;69,8;75,9;73,0;68,0;59,6;54,1
29;2020;2;3;D;58,8;67,4;62,8;55,5;48,5;45,0
30;2020;2;3;D;60,8;67,1;63,5;59,4;55,1;51,7
31;2020;2;3;D;63,6;72,7;68,2;57,5;50,6;48,2
47;2020;2;3;D;54,1;64,9;55,3;50,2;46,6;44,4
48;2020;2;3;D;64,5;72,3;66,8;63,4;57,0;54,2
50;2020;2;3;D;67,4;74,5;67,8;65,0;62,1;59,7
54;2020;2;3;D;61,3;67,2;64,2;60,2;56,0;52,3
55;2020;2;3;D;57,1;65,0;60,4;53,5;49,3;46,7
86;2020;2;3;D;58,8;67,7;62,4;55,7;48,9;45,0
1;2020;2;3;E;67,6;72,9;70,9;66,0;59,1;54,5
2;2020;2;3;E;69,0;76,3;70,8;67,9;63,7;60,6
3;2020;2;3;E;59,8;68,6;62,7;57,3;53,3;50,4
5;2020;2;3;E;60,2;66,4;62,7;58,7;53,9;49,2
6;2020;2;3;E;70,8;77,8;73,7;68,5;64,2;60,5
8;2020;2;3;E;66,4;72,4;68,5;64,1;60,3;54,8
10;2020;2;3;E;64,9;73,3;68,3;61,8;56,5;52,0
11;2020;2;3;E;68,0;73,8;69,8;66,6;59,9;53,3
12;2020;2;3;E;62,4;69,7;64,2;60,8;57,0;53,3
13;2020;2;3;E;55,3;63,1;58,5;53,3;48,4;45,3
14;2020;2;3;E;64,4;71,0;66,1;63,2;60,1;57,0
16;2020;2;3;E;61,1;66,9;64,5;60,0;50,6;43,4
17;2020;2;3;E;56,9;66,1;60,3;54,2;47,5;43,8
18;2020;2;3;E;55,5;65,2;57,0;50,7;44,8;42,5
19;2020;2;3;E;60,1;66,7;62,1;56,9;51,5;48,3
20;2020;2;3;E;61,0;68,4;62,4;56,9;50,4;45,9
24;2020;2;3;E;47,1;56,3;49,9;44,7;42,6;41,7
25;2020;2;3;E;67,1;70,7;68,5;66,9;64,8;62,0
26;2020;2;3;E;60,7;67,2;63,8;58,9;56,3;54,3
27;2020;2;3;E;61,0;70,9;65,4;54,5;49,2;46,2
28;2020;2;3;E;67,9;75,4;71,7;65,2;55,6;48,8
29;2020;2;3;E;54,8;64,4;59,2;49,4;41,8;38,2
30;2020;2;3;E;58,8;65,6;61,8;57,4;52,2;47,2
31;2020;2;3;E;62,6;71,6;67,4;57,0;51,3;48,8
47;2020;2;3;E;57,5;70,0;57,2;48,4;44,3;42,2
48;2020;2;3;E;63,2;68,8;66,0;62,5;57,4;54,4
50;2020;2;3;E;65,6;71,3;67,2;64,2;60,2;56,6
54;2020;2;3;E;60,9;67,0;63,8;60,0;54,7;48,6
55;2020;2;3;E;55,1;63,6;58,2;52,2;48,3;46,1
86;2020;2;3;E;56,5;65,6;60,1;53,1;45,6;42,4
1;2020;2;3;N;64,1;71,7;68,2;60,0;51,1;46,0
2;2020;2;3;N;65,6;72,2;68,7;62,6;55,5;51,4
3;2020;2;3;N;58,5;68,9;61,0;54,1;50,2;48,1
5;2020;2;3;N;52,9;61,7;57,2;48,7;42,5;41,0
6;2020;2;3;N;65,4;73,6;69,1;61,7;53,1;47,4
8;2020;2;3;N;62,3;71,0;66,2;58,8;48,6;42,3
10;2020;2;3;N;58,5;69,7;62,0;50,9;43,8;42,1
11;2020;2;3;N;59,8;69,7;64,3;51,9;40,2;37,4
12;2020;2;3;N;57,8;65,5;59,7;53,5;47,0;44,4
13;2020;2;3;N;48,7;58,8;52,7;42,3;36,4;34,4
14;2020;2;3;N;59,6;66,6;62,6;57,0;50,4;44,9
16;2020;2;3;N;56,1;66,0;61,1;46,4;34,7;32,4
17;2020;2;3;N;49,2;59,1;51,7;40,9;33,6;32,2
18;2020;2;3;N;50,3;59,8;50,9;40,9;38,4;38,0
19;2020;2;3;N;53,4;64,0;57,2;46,8;37,3;31,6
20;2020;2;3;N;52,2;63,2;54,7;45,0;38,7;37,2
24;2020;2;3;N;41,3;48,5;42,6;40,5;39,3;39,0
25;2020;2;3;N;62,3;68,4;66,0;60,7;51,5;44,8
26;2020;2;3;N;56,5;66,3;59,8;53,0;43,0;38,1
27;2020;2;3;N;56,0;69,4;56,2;44,6;35,1;32,0
28;2020;2;3;N;60,8;73,0;64,6;44,0;36,3;35,2
29;2020;2;3;N;49,9;62,5;52,7;36,6;33,3;33,0
30;2020;2;3;N;53,5;64,9;56,8;44,3;40,0;38,5
31;2020;2;3;N;50,4;63,5;48,0;41,0;37,6;36,2
47;2020;2;3;N;47,1;58,6;46,6;38,2;34,6;33,3
48;2020;2;3;N;57,3;64,9;61,3;54,9;47,7;42,1
50;2020;2;3;N;60,6;68,0;64,0;58,1;52,1;48,6
54;2020;2;3;N;52,9;63,2;57,1;44,5;36,8;35,0
55;2020;2;3;N;49,9;61,2;51,9;44,6;38,8;37,3
86;2020;2;3;N;49,3;61,2;52,5;40,3;35,6;35,1
1;2020;2;4;T;67,0;72,9;70,6;64,6;56,2;47,7
2;2020;2;4;T;68,8;74,8;70,9;67,6;60,0;54,2
3;2020;2;4;T;61,6;70,9;64,6;57,9;48,1;44,3
5;2020;2;4;T;59,9;66,6;62,9;58,6;44,9;41,5
6;2020;2;4;T;70,6;77,0;73,9;67,5;57,9;49,2
8;2020;2;4;T;65,9;72,8;69,0;64,0;54,7;46,4
10;2020;2;4;T;64,7;73,3;68,5;60,8;46,2;43,2
11;2020;2;4;T;67,2;73,6;70,3;66,1;49,4;40,6
12;2020;2;4;T;63,7;72,3;64,3;60,1;50,2;42,2
13;2020;2;4;T;61,8;71,2;65,7;55,4;42,1;39,1
14;2020;2;4;T;63,4;69,9;65,6;62,3;53,4;46,6
16;2020;2;4;T;60,7;67,1;64,5;59,2;40,6;37,3
17;2020;2;4;T;56,9;66,8;59,8;52,8;41,1;38,3
18;2020;2;4;T;55,9;65,5;58,8;51,6;43,2;42,1
19;2020;2;4;T;59,0;66,9;62,2;56,1;44,5;36,7
20;2020;2;4;T;59,0;67,0;62,4;56,9;42,7;39,0
24;2020;2;4;T;47,6;55,6;50,8;44,6;41,5;40,3
25;2020;2;4;T;66,6;70,7;68,8;66,8;58,7;50,9
26;2020;2;4;T;60,9;67,7;64,6;58,9;51,9;46,1
27;2020;2;4;T;61,6;71,8;65,9;55,1;46,5;40,7
28;2020;2;4;T;67,5;75,2;71,9;63,4;42,8;39,1
29;2020;2;4;T;55,5;64,1;59,9;51,3;35,3;33,2
30;2020;2;4;T;59,4;66,7;62,8;57,4;44,6;41,5
31;2020;2;4;T;61,7;71,8;66,6;54,3;43,6;40,3
47;2020;2;4;T;54,2;66,8;54,9;48,6;39,9;38,1
48;2020;2;4;T;62,4;68,1;65,8;61,1;52,3;45,0
50;2020;2;4;T;65,1;71,3;67,0;63,5;53,5;47,7
54;2020;2;4;T;60,0;66,8;63,6;58,6;44,7;42,0
55;2020;2;4;T;56,3;64,8;59,6;52,7;45,1;41,1
86;2020;2;4;T;56,9;66,8;60,7;52,1;40,2;37,2
1;2020;2;4;D;68,3;73,7;71,2;67,0;61,1;58,3
